x,y,lightness
40,146,0.8
41,146,0.53
42,146,0.57
59,146,0.56
60,146,0.68
61,146,0.76
62,146,0.77
63,146,0.77
64,146,0.77
65,146,0.81
66,146,0.69
67,146,0.62
68,146,0.69
69,146,0.67
70,146,0.71
71,146,0.69
72,146,0.6
73,146,0.66
74,146,0.69
75,146,0.66
76,146,0.59
77,146,0.52
78,146,0.54
79,146,0.62
80,146,0.68
81,146,0.64
82,146,0.72
83,146,0.77
84,146,0.61
85,146,0.8
86,146,0.74
87,146,0.84
88,146,0.82
89,146,0.58
105,146,0.53
106,146,0.75
107,146,0.77
108,146,0.78
109,146,0.73
110,146,0.82
111,146,0.8
112,146,0.81
113,146,0.74
114,146,0.6
115,146,0.64
116,146,0.74
117,146,0.61
118,146,0.54
119,146,0.58
120,146,0.71
121,146,0.67
122,146,0.69
123,146,0.65
124,146,0.72
125,146,0.7
126,146,0.7
127,146,0.76
128,146,0.72
129,146,0.75
130,146,0.8
131,146,0.76
132,146,0.8
133,146,0.76
134,146,0.8
135,146,0.69
136,146,0.74
137,146,0.75
138,146,0.76
139,146,0.67
140,146,0.7
141,146,0.77
142,146,0.69
143,146,0.69
144,146,0.7
145,146,0.71
146,146,0.71
147,146,0.77
148,146,0.76
149,146,0.77
150,146,0.73
151,146,0.73
152,146,0.7
153,146,0.71
154,146,0.59
155,146,0.53
156,146,0.58
157,146,0.64
158,146,0.7
159,146,0.7
161,146,0.68
162,146,0.53
163,146,0.57
164,146,0.71
165,146,0.82
166,146,0.66
167,146,0.64
168,146,0.59
169,146,0.64
170,146,0.7
171,146,0.59
172,146,0.62
173,146,0.77
174,146,0.58
183,146,0.66
184,146,0.77
185,146,0.9
186,146,0.61
19,147,0.64
20,147,0.95
21,147,0.85
22,147,0.93
23,147,0.93
24,147,0.85
25,147,0.59
39,147,0.59
55,147,0.66
56,147,0.76
57,147,0.76
58,147,0.74
59,147,0.74
60,147,0.77
61,147,0.79
62,147,0.76
63,147,0.73
64,147,0.62
65,147,0.73
66,147,0.66
67,147,0.68
68,147,0.71
69,147,0.63
70,147,0.6
73,147,0.54
74,147,0.6
75,147,0.61
76,147,0.64
77,147,0.69
78,147,0.73
79,147,0.77
80,147,0.69
81,147,0.9
82,147,0.84
83,147,0.62
84,147,0.85
85,147,0.68
86,147,0.73
87,147,0.87
88,147,0.68
103,147,0.74
104,147,0.77
105,147,0.79
106,147,0.79
107,147,0.75
108,147,0.8
109,147,0.71
110,147,0.89
111,147,0.83
112,147,0.75
113,147,0.65
114,147,0.58
115,147,0.56
116,147,0.59
117,147,0.5
118,147,0.6
119,147,0.66
120,147,0.64
121,147,0.62
122,147,0.69
123,147,0.67
124,147,0.73
125,147,0.7
126,147,0.67
127,147,0.66
128,147,0.68
129,147,0.71
130,147,0.72
131,147,0.69
132,147,0.78
133,147,0.72
134,147,0.77
135,147,0.61
136,147,0.63
137,147,0.76
138,147,0.73
139,147,0.71
140,147,0.69
141,147,0.67
142,147,0.72
143,147,0.64
144,147,0.58
145,147,0.64
146,147,0.68
147,147,0.67
148,147,0.59
149,147,0.55
150,147,0.57
151,147,0.63
152,147,0.66
153,147,0.66
154,147,0.64
155,147,0.62
156,147,0.59
157,147,0.61
158,147,0.64
159,147,0.54
160,147,0.52
161,147,0.68
162,147,0.67
163,147,0.7
164,147,0.61
165,147,0.67
166,147,0.73
167,147,0.82
168,147,0.73
169,147,0.56
170,147,0.74
171,147,0.93
172,147,0.72
180,147,0.81
182,147,0.59
183,147,0.61
184,147,0.78
185,147,0.96
19,148,0.51
20,148,0.94
21,148,0.91
22,148,0.92
23,148,0.71
24,148,0.51
39,148,0.55
52,148,0.62
53,148,0.81
54,148,0.81
55,148,0.76
56,148,0.76
57,148,0.71
58,148,0.7
59,148,0.7
60,148,0.7
61,148,0.68
62,148,0.65
63,148,0.62
64,148,0.58
65,148,0.63
66,148,0.52
67,148,0.6
68,148,0.7
69,148,0.71
70,148,0.71
71,148,0.59
72,148,0.54
73,148,0.61
74,148,0.63
75,148,0.63
76,148,0.75
77,148,0.86
78,148,0.86
79,148,0.79
80,148,0.65
81,148,0.69
82,148,0.79
83,148,0.74
84,148,0.84
85,148,0.63
86,148,0.75
87,148,0.81
88,148,0.62
101,148,0.63
102,148,0.79
103,148,0.8
104,148,0.75
105,148,0.62
106,148,0.76
107,148,0.71
108,148,0.8
109,148,0.75
110,148,0.69
111,148,0.68
112,148,0.61
113,148,0.6
114,148,0.7
115,148,0.7
116,148,0.63
117,148,0.57
118,148,0.71
119,148,0.65
120,148,0.69
121,148,0.66
122,148,0.68
123,148,0.6
124,148,0.62
125,148,0.62
126,148,0.59
127,148,0.54
128,148,0.55
129,148,0.63
130,148,0.68
131,148,0.61
132,148,0.65
133,148,0.53
134,148,0.56
137,148,0.64
138,148,0.67
139,148,0.66
140,148,0.6
141,148,0.57
142,148,0.64
143,148,0.58
144,148,0.64
145,148,0.68
146,148,0.71
147,148,0.66
148,148,0.6
149,148,0.57
150,148,0.64
151,148,0.7
152,148,0.73
153,148,0.74
154,148,0.75
155,148,0.76
156,148,0.71
157,148,0.71
158,148,0.73
159,148,0.64
160,148,0.56
161,148,0.51
162,148,0.61
163,148,0.77
164,148,0.66
165,148,0.53
166,148,0.65
167,148,0.78
168,148,0.84
169,148,0.9
170,148,0.84
180,148,0.72
182,148,0.6
183,148,0.52
184,148,0.8
185,148,0.88
19,149,0.52
20,149,0.99
21,149,0.8
22,149,0.6
39,149,0.52
40,149,0.58
50,149,0.69
51,149,0.74
52,149,0.71
53,149,0.68
54,149,0.7
55,149,0.77
56,149,0.71
57,149,0.66
58,149,0.7
59,149,0.76
60,149,0.71
61,149,0.63
62,149,0.59
63,149,0.57
64,149,0.57
65,149,0.58
66,149,0.53
67,149,0.68
68,149,0.79
69,149,0.83
70,149,0.77
71,149,0.63
72,149,0.69
73,149,0.8
74,149,0.81
75,149,0.74
76,149,0.73
77,149,0.77
78,149,0.75
79,149,0.7
80,149,0.74
81,149,0.67
82,149,0.57
85,149,0.54
86,149,0.58
87,149,0.89
88,149,0.7
99,149,0.6
100,149,0.77
101,149,0.82
102,149,0.76
103,149,0.7
104,149,0.8
105,149,0.7
106,149,0.76
107,149,0.74
108,149,0.76
109,149,0.66
110,149,0.66
111,149,0.65
112,149,0.62
113,149,0.61
114,149,0.68
115,149,0.65
116,149,0.52
117,149,0.55
118,149,0.69
119,149,0.6
120,149,0.64
121,149,0.58
122,149,0.62
123,149,0.59
124,149,0.66
125,149,0.71
126,149,0.73
127,149,0.68
128,149,0.71
129,149,0.75
130,149,0.75
131,149,0.68
132,149,0.73
133,149,0.64
134,149,0.63
135,149,0.57
136,149,0.57
137,149,0.62
138,149,0.77
139,149,0.7
140,149,0.62
141,149,0.66
142,149,0.66
143,149,0.69
144,149,0.73
145,149,0.7
146,149,0.68
147,149,0.64
148,149,0.69
149,149,0.71
150,149,0.75
151,149,0.75
152,149,0.81
153,149,0.79
154,149,0.71
155,149,0.66
156,149,0.6
157,149,0.58
158,149,0.62
159,149,0.6
160,149,0.66
161,149,0.61
162,149,0.6
163,149,0.68
164,149,0.77
165,149,0.75
166,149,0.87
167,149,0.98
168,149,0.88
179,149,0.54
180,149,0.59
181,149,0.53
182,149,0.61
183,149,0.61
184,149,0.85
185,149,0.66
19,150,0.61
20,150,0.96
21,150,0.62
38,150,0.59
39,150,0.69
40,150,0.53
41,150,0.63
42,150,0.81
47,150,0.58
48,150,0.71
49,150,0.77
50,150,0.74
51,150,0.7
52,150,0.72
53,150,0.7
54,150,0.63
55,150,0.6
56,150,0.64
57,150,0.59
58,150,0.67
59,150,0.76
60,150,0.7
61,150,0.63
62,150,0.69
63,150,0.77
64,150,0.77
65,150,0.73
66,150,0.7
67,150,0.75
68,150,0.7
69,150,0.7
70,150,0.63
71,150,0.59
72,150,0.72
73,150,0.75
74,150,0.72
75,150,0.69
76,150,0.71
77,150,0.73
78,150,0.67
79,150,0.6
86,150,0.82
87,150,0.76
88,150,0.72
98,150,0.7
99,150,0.89
100,150,0.83
101,150,0.84
102,150,0.85
103,150,0.84
104,150,0.88
105,150,0.85
106,150,0.76
107,150,0.87
108,150,0.9
109,150,0.78
110,150,0.78
111,150,0.63
112,150,0.86
113,150,0.87
114,150,0.78
115,150,0.67
116,150,0.54
117,150,0.6
118,150,0.73
119,150,0.75
120,150,0.67
121,150,0.54
122,150,0.59
123,150,0.62
124,150,0.71
125,150,0.7
126,150,0.66
127,150,0.59
128,150,0.73
129,150,0.69
130,150,0.64
131,150,0.58
132,150,0.64
133,150,0.64
134,150,0.59
135,150,0.6
136,150,0.6
137,150,0.57
138,150,0.66
139,150,0.61
140,150,0.56
141,150,0.62
142,150,0.62
143,150,0.65
144,150,0.64
145,150,0.61
146,150,0.6
147,150,0.57
148,150,0.64
149,150,0.65
150,150,0.68
151,150,0.64
152,150,0.69
153,150,0.71
154,150,0.64
155,150,0.66
156,150,0.68
157,150,0.61
158,150,0.58
159,150,0.6
160,150,0.63
161,150,0.58
162,150,0.7
163,150,0.89
164,150,0.86
165,150,0.9
166,150,0.82
167,150,0.51
179,150,0.76
182,150,0.54
183,150,0.76
184,150,0.85
19,151,0.72
20,151,0.94
21,151,0.68
22,151,0.57
38,151,0.62
39,151,0.76
40,151,0.73
41,151,0.65
42,151,0.56
44,151,0.55
45,151,0.68
46,151,0.75
47,151,0.7
48,151,0.63
49,151,0.71
50,151,0.7
51,151,0.64
52,151,0.63
53,151,0.6
54,151,0.61
55,151,0.69
56,151,0.62
57,151,0.61
58,151,0.74
59,151,0.85
60,151,0.73
61,151,0.58
62,151,0.6
63,151,0.7
64,151,0.73
65,151,0.7
66,151,0.68
67,151,0.63
71,151,0.53
72,151,0.66
73,151,0.64
74,151,0.58
75,151,0.52
87,151,0.72
88,151,0.69
96,151,0.51
97,151,0.82
98,151,0.84
99,151,0.71
100,151,0.73
101,151,0.85
102,151,0.74
103,151,0.76
104,151,0.96
105,151,0.87
106,151,0.84
107,151,0.7
108,151,0.57
109,151,0.56
110,151,0.51
111,151,0.54
112,151,0.62
113,151,0.84
114,151,0.89
115,151,0.92
116,151,0.85
117,151,0.78
118,151,0.71
119,151,0.73
120,151,0.67
122,151,0.54
123,151,0.65
124,151,0.76
125,151,0.73
126,151,0.67
127,151,0.61
128,151,0.66
129,151,0.65
130,151,0.66
131,151,0.6
132,151,0.59
133,151,0.58
134,151,0.51
135,151,0.61
136,151,0.62
137,151,0.58
138,151,0.51
139,151,0.55
140,151,0.53
141,151,0.53
142,151,0.64
143,151,0.59
144,151,0.61
145,151,0.64
146,151,0.7
147,151,0.63
148,151,0.63
149,151,0.59
150,151,0.64
151,151,0.63
152,151,0.64
153,151,0.67
154,151,0.58
155,151,0.61
156,151,0.7
157,151,0.62
158,151,0.58
159,151,0.65
160,151,0.85
161,151,0.91
162,151,0.83
163,151,0.9
164,151,0.7
179,151,0.85
181,151,0.54
182,151,0.63
183,151,0.82
184,151,0.77
19,152,0.85
20,152,0.9
21,152,0.56
37,152,0.7
38,152,0.66
39,152,0.68
40,152,0.7
41,152,0.71
42,152,0.77
43,152,0.81
44,152,0.79
45,152,0.72
46,152,0.69
47,152,0.67
48,152,0.57
49,152,0.5
50,152,0.56
51,152,0.68
52,152,0.69
53,152,0.66
54,152,0.7
55,152,0.74
56,152,0.78
57,152,0.64
58,152,0.55
59,152,0.65
60,152,0.6
61,152,0.59
62,152,0.77
63,152,0.75
64,152,0.66
65,152,0.55
87,152,0.61
88,152,0.79
96,152,0.82
97,152,0.89
98,152,0.71
99,152,0.75
100,152,0.79
101,152,0.81
102,152,0.9
103,152,0.81
104,152,0.52
116,152,0.63
117,152,0.83
118,152,0.9
119,152,0.87
120,152,0.84
121,152,0.63
122,152,0.55
123,152,0.69
124,152,0.78
125,152,0.71
126,152,0.68
127,152,0.73
128,152,0.68
129,152,0.7
130,152,0.59
131,152,0.59
132,152,0.56
133,152,0.52
134,152,0.63
135,152,0.62
136,152,0.65
137,152,0.56
138,152,0.61
139,152,0.67
140,152,0.57
141,152,0.52
142,152,0.63
143,152,0.71
144,152,0.7
145,152,0.57
146,152,0.59
147,152,0.58
148,152,0.61
149,152,0.73
150,152,0.79
151,152,0.84
152,152,0.84
153,152,0.86
154,152,0.81
155,152,0.76
156,152,0.8
157,152,0.83
158,152,0.85
159,152,0.91
160,152,0.95
161,152,0.72
178,152,0.77
179,152,0.54
181,152,0.59
182,152,0.72
183,152,0.85
184,152,0.65
19,153,0.96
20,153,0.71
30,153,0.57
31,153,0.55
32,153,0.53
33,153,0.52
34,153,0.62
35,153,0.55
36,153,0.66
37,153,0.89
38,153,0.7
39,153,0.74
40,153,0.88
41,153,0.87
42,153,0.8
43,153,0.77
44,153,0.57
45,153,0.68
46,153,0.66
47,153,0.6
48,153,0.62
49,153,0.67
50,153,0.67
51,153,0.62
52,153,0.63
53,153,0.74
54,153,0.71
55,153,0.54
56,153,0.58
57,153,0.63
58,153,0.7
59,153,0.81
60,153,0.68
61,153,0.5
87,153,0.62
88,153,0.86
89,153,0.61
95,153,0.81
96,153,0.89
97,153,0.86
98,153,0.56
99,153,0.78
100,153,0.95
101,153,0.79
120,153,0.56
121,153,0.72
122,153,0.85
123,153,0.85
124,153,0.82
125,153,0.81
126,153,0.8
127,153,0.77
128,153,0.68
129,153,0.71
130,153,0.62
131,153,0.62
132,153,0.6
133,153,0.57
134,153,0.66
135,153,0.66
136,153,0.61
137,153,0.57
138,153,0.64
139,153,0.68
140,153,0.56
141,153,0.52
142,153,0.62
143,153,0.7
144,153,0.85
145,153,0.71
146,153,0.64
147,153,0.65
148,153,0.73
149,153,0.84
150,153,0.88
151,153,0.9
152,153,0.94
153,153,0.91
154,153,0.89
155,153,0.91
156,153,0.92
157,153,0.8
158,153,0.59
178,153,0.84
181,153,0.6
182,153,0.72
183,153,0.83
19,154,0.99
20,154,0.72
21,154,0.54
26,154,0.64
27,154,0.82
28,154,0.88
29,154,0.88
30,154,0.79
31,154,0.82
32,154,0.79
33,154,0.62
34,154,0.59
35,154,0.68
36,154,0.83
37,154,0.86
38,154,0.63
39,154,0.72
40,154,0.71
41,154,0.83
42,154,0.71
43,154,0.62
44,154,0.52
45,154,0.65
46,154,0.66
47,154,0.74
48,154,0.64
49,154,0.62
50,154,0.68
51,154,0.74
52,154,0.67
53,154,0.58
54,154,0.61
55,154,0.69
56,154,0.75
57,154,0.71
58,154,0.52
88,154,0.54
94,154,0.6
95,154,0.85
96,154,0.87
97,154,0.66
98,154,0.69
99,154,0.9
100,154,0.8
125,154,0.7
126,154,0.8
127,154,0.77
128,154,0.83
129,154,0.89
130,154,0.85
131,154,0.86
132,154,0.77
133,154,0.63
134,154,0.59
135,154,0.5
136,154,0.6
137,154,0.53
138,154,0.56
139,154,0.62
140,154,0.6
141,154,0.6
142,154,0.63
143,154,0.61
144,154,0.83
145,154,0.76
146,154,0.65
147,154,0.68
148,154,0.79
149,154,0.88
150,154,0.95
151,154,0.97
152,154,0.88
153,154,0.81
154,154,0.71
155,154,0.51
177,154,0.59
178,154,0.67
180,154,0.57
181,154,0.59
182,154,0.82
183,154,0.79
18,155,0.67
19,155,0.93
20,155,0.81
21,155,0.74
22,155,0.6
23,155,0.75
24,155,0.71
25,155,0.77
26,155,0.81
27,155,0.68
28,155,0.58
29,155,0.64
30,155,0.68
31,155,0.74
32,155,0.7
33,155,0.78
34,155,0.66
35,155,0.79
36,155,0.89
37,155,0.84
38,155,0.73
39,155,0.66
40,155,0.74
41,155,0.7
42,155,0.76
43,155,0.68
44,155,0.51
45,155,0.53
46,155,0.68
47,155,0.69
48,155,0.62
49,155,0.67
50,155,0.65
51,155,0.6
52,155,0.71
53,155,0.85
54,155,0.76
55,155,0.51
93,155,0.66
94,155,0.76
95,155,0.8
96,155,0.73
97,155,0.79
98,155,0.86
99,155,0.67
131,155,0.62
132,155,0.73
133,155,0.76
134,155,0.81
135,155,0.79
136,155,0.8
137,155,0.82
138,155,0.87
139,155,0.88
140,155,0.82
141,155,0.8
142,155,0.85
143,155,0.86
144,155,0.88
145,155,0.92
146,155,0.82
147,155,0.78
148,155,0.73
149,155,0.59
150,155,0.52
177,155,0.81
180,155,0.61
181,155,0.72
182,155,0.92
183,155,0.66
18,156,0.81
19,156,0.89
20,156,0.92
21,156,0.89
22,156,0.8
23,156,0.92
24,156,0.67
25,156,0.59
26,156,0.57
27,156,0.76
28,156,0.85
29,156,0.77
30,156,0.8
31,156,0.87
32,156,0.8
33,156,0.6
35,156,0.67
36,156,0.9
37,156,0.81
38,156,0.75
39,156,0.76
40,156,0.76
41,156,0.74
42,156,0.66
43,156,0.62
44,156,0.68
45,156,0.65
46,156,0.59
47,156,0.61
48,156,0.66
49,156,0.7
50,156,0.76
51,156,0.76
52,156,0.64
78,156,0.57
79,156,0.68
80,156,0.67
81,156,0.7
82,156,0.8
83,156,0.79
84,156,0.74
85,156,0.61
86,156,0.57
92,156,0.68
93,156,0.79
94,156,0.73
95,156,0.8
96,156,0.8
97,156,0.77
98,156,0.78
177,156,0.79
181,156,0.9
182,156,0.95
18,157,0.9
19,157,0.93
20,157,0.96
21,157,0.9
22,157,0.83
23,157,0.71
24,157,0.77
25,157,0.83
26,157,0.7
27,157,0.64
28,157,0.56
29,157,0.5
30,157,0.6
31,157,0.63
32,157,0.6
33,157,0.59
34,157,0.67
35,157,0.83
36,157,0.9
37,157,0.9
38,157,0.71
39,157,0.67
40,157,0.71
41,157,0.72
42,157,0.77
43,157,0.84
44,157,0.62
45,157,0.65
46,157,0.61
47,157,0.57
48,157,0.59
49,157,0.52
73,157,0.58
74,157,0.67
75,157,0.71
76,157,0.75
77,157,0.8
78,157,0.82
79,157,0.8
80,157,0.79
81,157,0.77
82,157,0.85
83,157,0.87
84,157,0.88
85,157,0.91
86,157,0.82
87,157,0.62
88,157,0.54
89,157,0.71
90,157,0.67
91,157,0.64
92,157,0.69
93,157,0.68
94,157,0.79
95,157,0.74
96,157,0.66
97,157,0.84
98,157,0.79
176,157,0.58
177,157,0.67
180,157,0.52
181,157,0.83
182,157,0.93
17,158,0.52
18,158,0.99
19,158,0.92
20,158,0.84
21,158,0.77
22,158,0.84
23,158,0.81
24,158,0.66
25,158,0.62
26,158,0.57
27,158,0.67
28,158,0.79
29,158,0.78
30,158,0.75
31,158,0.76
32,158,0.78
33,158,0.65
34,158,0.76
35,158,0.92
36,158,0.88
37,158,0.8
38,158,0.64
39,158,0.68
40,158,0.92
41,158,0.75
42,158,0.53
43,158,0.62
44,158,0.63
45,158,0.61
69,158,0.56
70,158,0.67
71,158,0.75
72,158,0.84
73,158,0.86
74,158,0.87
75,158,0.86
76,158,0.82
77,158,0.75
78,158,0.66
79,158,0.58
80,158,0.69
81,158,0.8
82,158,0.92
83,158,0.89
84,158,0.86
85,158,0.86
86,158,0.69
87,158,0.61
88,158,0.61
89,158,0.72
90,158,0.75
91,158,0.74
92,158,0.67
93,158,0.61
94,158,0.77
95,158,0.63
96,158,0.63
97,158,0.91
176,158,0.76
180,158,0.67
181,158,0.71
182,158,0.82
17,159,0.77
18,159,0.97
19,159,0.84
20,159,0.81
21,159,0.69
22,159,0.66
23,159,0.7
24,159,0.76
25,159,0.83
26,159,0.83
27,159,0.64
28,159,0.54
29,159,0.57
30,159,0.58
31,159,0.7
32,159,0.69
33,159,0.74
34,159,0.84
35,159,0.95
36,159,0.8
37,159,0.78
38,159,0.87
39,159,0.94
40,159,0.75
66,159,0.56
67,159,0.68
68,159,0.77
69,159,0.81
70,159,0.82
71,159,0.86
72,159,0.74
73,159,0.64
74,159,0.62
75,159,0.69
76,159,0.71
77,159,0.67
78,159,0.71
79,159,0.8
80,159,0.89
81,159,0.93
82,159,0.85
83,159,0.57
87,159,0.76
88,159,0.82
89,159,0.79
90,159,0.78
91,159,0.73
92,159,0.72
96,159,0.73
97,159,0.86
176,159,0.79
180,159,0.6
181,159,0.75
182,159,0.65
17,160,0.88
18,160,0.96
19,160,0.88
20,160,0.8
21,160,0.52
22,160,0.74
23,160,0.86
24,160,0.67
25,160,0.58
26,160,0.65
27,160,0.68
28,160,0.73
29,160,0.8
30,160,0.84
31,160,0.64
32,160,0.71
33,160,0.85
34,160,0.94
35,160,0.88
36,160,0.65
37,160,0.73
38,160,0.77
39,160,0.58
62,160,0.5
63,160,0.54
64,160,0.61
65,160,0.73
66,160,0.67
67,160,0.74
68,160,0.83
69,160,0.78
70,160,0.74
71,160,0.62
72,160,0.61
73,160,0.68
74,160,0.71
75,160,0.73
76,160,0.76
77,160,0.76
78,160,0.8
79,160,0.92
80,160,0.73
88,160,0.86
89,160,0.81
90,160,0.81
96,160,0.8
97,160,0.68
175,160,0.66
176,160,0.63
180,160,0.73
181,160,0.86
17,161,0.92
18,161,0.92
19,161,0.99
20,161,0.7
21,161,0.87
22,161,0.8
23,161,0.65
24,161,0.7
25,161,0.74
26,161,0.72
27,161,0.5
29,161,0.54
32,161,0.67
33,161,0.64
34,161,0.66
35,161,0.82
36,161,0.54
37,161,0.71
60,161,0.62
61,161,0.71
62,161,0.78
63,161,0.76
64,161,0.71
65,161,0.67
66,161,0.79
67,161,0.91
68,161,0.79
69,161,0.68
70,161,0.75
71,161,0.78
72,161,0.79
73,161,0.66
74,161,0.76
75,161,0.82
76,161,0.77
77,161,0.93
78,161,0.94
79,161,0.58
89,161,0.85
90,161,0.71
96,161,0.93
97,161,0.56
175,161,0.82
179,161,0.57
180,161,0.85
181,161,0.72
17,162,0.99
18,162,0.96
19,162,0.88
20,162,0.9
21,162,0.53
22,162,0.7
23,162,0.88
24,162,0.66
31,162,0.52
32,162,0.85
33,162,0.67
34,162,0.67
35,162,0.55
55,162,0.67
56,162,0.7
57,162,0.78
58,162,0.82
59,162,0.84
60,162,0.79
61,162,0.72
62,162,0.77
63,162,0.8
64,162,0.75
65,162,0.73
66,162,0.75
67,162,0.76
68,162,0.82
69,162,0.82
70,162,0.7
71,162,0.64
72,162,0.77
73,162,0.75
74,162,0.8
75,162,0.81
76,162,0.84
77,162,0.87
78,162,0.57
90,162,0.71
91,162,0.5
92,162,0.5
96,162,0.89
97,162,0.56
175,162,0.89
179,162,0.77
180,162,0.95
181,162,0.52
17,163,0.95
18,163,0.89
19,163,0.94
20,163,0.87
21,163,0.68
22,163,0.74
31,163,0.81
32,163,0.71
33,163,0.68
34,163,0.72
52,163,0.68
53,163,0.8
54,163,0.8
55,163,0.76
56,163,0.83
57,163,0.8
58,163,0.79
59,163,0.86
60,163,0.88
61,163,0.82
62,163,0.78
63,163,0.73
64,163,0.62
65,163,0.71
66,163,0.79
67,163,0.83
68,163,0.81
69,163,0.66
70,163,0.59
71,163,0.73
72,163,0.79
73,163,0.87
74,163,0.9
75,163,0.92
76,163,0.82
90,163,0.52
91,163,0.73
94,163,0.52
95,163,0.74
96,163,0.99
97,163,0.61
174,163,0.63
175,163,0.63
179,163,0.86
180,163,0.92
17,164,0.99
18,164,0.92
19,164,0.91
20,164,0.91
21,164,0.86
30,164,0.58
31,164,0.71
32,164,0.55
33,164,0.65
49,164,0.64
50,164,0.83
51,164,0.83
52,164,0.78
53,164,0.74
54,164,0.73
55,164,0.74
56,164,0.73
57,164,0.76
58,164,0.79
59,164,0.89
60,164,0.9
61,164,0.8
62,164,0.75
63,164,0.71
64,164,0.81
65,164,0.73
66,164,0.7
67,164,0.83
68,164,0.82
69,164,0.8
70,164,0.9
71,164,0.82
72,164,0.93
73,164,0.86
74,164,0.65
91,164,0.79
92,164,0.88
93,164,0.63
94,164,0.7
95,164,0.95
96,164,0.69
174,164,0.8
178,164,0.65
179,164,0.91
180,164,0.81
16,165,0.81
17,165,0.95
18,165,0.87
19,165,0.9
20,165,0.93
21,165,0.54
30,165,0.59
31,165,0.78
32,165,0.63
33,165,0.58
47,165,0.77
48,165,0.78
49,165,0.78
50,165,0.77
51,165,0.77
52,165,0.75
53,165,0.7
54,165,0.69
55,165,0.74
56,165,0.83
57,165,0.78
58,165,0.71
59,165,0.77
60,165,0.81
61,165,0.77
62,165,0.74
63,165,0.7
64,165,0.77
65,165,0.86
66,165,0.79
67,165,0.82
68,165,0.8
69,165,0.74
70,165,0.77
71,165,0.6
92,165,0.53
93,165,0.93
94,165,0.89
173,165,0.56
174,165,0.85
178,165,0.81
179,165,0.94
180,165,0.63
16,166,0.9
17,166,0.99
18,166,0.93
19,166,0.93
20,166,0.57
29,166,0.56
30,166,0.75
31,166,0.55
32,166,0.54
44,166,0.57
45,166,0.68
46,166,0.71
47,166,0.72
48,166,0.68
49,166,0.76
50,166,0.76
51,166,0.71
52,166,0.72
53,166,0.75
54,166,0.76
55,166,0.76
56,166,0.66
57,166,0.68
58,166,0.68
59,166,0.71
60,166,0.73
61,166,0.75
62,166,0.86
63,166,0.91
64,166,0.99
65,166,0.99
66,166,0.86
67,166,0.84
68,166,0.71
173,166,0.77
174,166,0.69
178,166,0.88
179,166,0.91
15,167,0.91
16,167,0.97
17,167,0.9
18,167,0.93
19,167,0.67
29,167,0.55
30,167,0.7
31,167,0.75
42,167,0.58
43,167,0.6
44,167,0.62
45,167,0.71
46,167,0.77
47,167,0.76
48,167,0.75
49,167,0.71
50,167,0.72
51,167,0.81
52,167,0.84
53,167,0.73
54,167,0.69
55,167,0.76
56,167,0.87
57,167,0.83
58,167,0.79
59,167,0.86
60,167,0.95
61,167,0.92
62,167,0.83
63,167,0.69
173,167,0.93
174,167,0.54
177,167,0.77
178,167,0.92
179,167,0.85
15,168,0.92
16,168,0.86
17,168,0.94
18,168,0.7
27,168,0.64
28,168,0.66
29,168,0.7
30,168,0.66
31,168,0.57
38,168,0.59
39,168,0.66
40,168,0.7
41,168,0.7
42,168,0.82
43,168,0.7
44,168,0.66
45,168,0.75
46,168,0.79
47,168,0.62
48,168,0.7
49,168,0.79
50,168,0.8
51,168,0.77
52,168,0.78
53,168,0.78
54,168,0.79
55,168,0.83
56,168,0.96
57,168,0.91
58,168,0.79
59,168,0.6
172,168,0.79
173,168,0.92
177,168,0.77
178,168,0.81
179,168,0.63
15,169,0.98
16,169,0.91
17,169,0.87
27,169,0.73
28,169,0.6
32,169,0.79
33,169,0.79
34,169,0.72
35,169,0.73
36,169,0.83
37,169,0.9
38,169,0.92
39,169,0.88
40,169,0.76
41,169,0.71
42,169,0.74
43,169,0.71
44,169,0.65
45,169,0.73
46,169,0.79
47,169,0.81
48,169,0.83
49,169,0.75
50,169,0.65
51,169,0.68
52,169,0.81
53,169,0.89
54,169,0.85
55,169,0.79
172,169,0.81
173,169,0.74
14,170,0.5
15,170,0.97
16,170,0.85
17,170,0.56
25,170,0.73
26,170,0.88
27,170,0.86
28,170,0.84
29,170,0.85
30,170,0.85
31,170,0.92
32,170,0.91
33,170,0.98
34,170,0.95
35,170,0.92
36,170,0.9
37,170,0.84
38,170,0.8
39,170,0.72
40,170,0.75
41,170,0.74
42,170,0.74
43,170,0.77
44,170,0.67
45,170,0.69
46,170,0.64
47,170,0.71
48,170,0.76
49,170,0.73
50,170,0.78
51,170,0.85
52,170,0.81
53,170,0.6
15,171,0.95
16,171,0.8
24,171,0.82
25,171,0.99
26,171,0.84
27,171,0.73
28,171,0.83
29,171,0.83
30,171,0.79
31,171,0.85
32,171,0.97
33,171,0.97
34,171,0.83
35,171,0.75
36,171,0.74
37,171,0.73
38,171,0.74
39,171,0.7
40,171,0.77
41,171,0.8
42,171,0.75
43,171,0.7
44,171,0.7
45,171,0.8
46,171,0.78
47,171,0.82
48,171,0.88
49,171,0.81
50,171,0.72
51,171,0.51
15,172,0.94
16,172,0.72
23,172,0.84
24,172,0.94
25,172,0.8
26,172,0.77
27,172,0.86
28,172,0.87
29,172,0.84
30,172,0.89
31,172,0.85
32,172,0.89
33,172,0.9
34,172,0.81
35,172,0.75
